438.69	3	25.278
5.01644	3	26.6534
5.7425	3	23.1136
1.94717	3	25.2955
74.2895	3	30.8986
62.7385	3	25.0446
148.664	3	25.6826
13.6632	3	26.6205
32.0128	3	24.4079
19.7357	3	23.6308
172.839	3	25.6001
76.5997	3	26.9923
65.1477	3	22.9984
147.16	3	25.3895
31.0887	3	24.1491
101.517	3	22.6588
56.1049	3	27.1267
14.4223	3	28.3715
2.2772	3	25.3717
8.08571	3	21.7703
11.881	3	26.9017
19.7027	3	21.3197
15.0493	3	32.5978
26.8644	3	22.2477
9.43883	3	26.4857
21.1219	3	21.4343
14.9833	3	26.0401
65.2797	3	29.4527
7.39265	3	23.6916
27.3924	3	20.1606
36.8312	3	22.6421
12.0461	3	27.0732
19.9337	3	24.6543
8.84478	3	23.8194
17.4231	3	26.8361
52.0456	3	18.3939
11.452	3	27.9828
84.6194	3	23.95
11.881	3	20.1039
27.5904	3	23.0319
2.54122	3	25.5731
9.15732	3	22.962
1.9213	3	25.8726
27.8214	3	29.0532
10.1319	3	26.2315
12.487	3	23.9402
21.9799	3	26.695
24.9502	3	23.7885
35.3791	3	24.6598
0.693061	3	28.3404
48.0192	3	22.9475
0.660058	3	23.9404
10.0989	3	24.5379
0.79207	3	25.0352
29.5706	3	22.1701
4.81842	3	20.1961
1.88117	3	24.3325
6.82838	3	25.5416
11.221	3	26.7837
34.455	3	26.7456
23.6293	3	25.3469
0.982648	3	22.0976
38.3659	3	30.1138
10.3464	3	28.7157
14.6533	3	26.8728
2.75574	3	25.9026
54.4218	3	29.4709
9.43883	3	25.5706
2.44221	3	20.11
23.6466	3	25.1243
30.5442	3	24.2785
4.70291	3	24.3336
4.24087	3	20.0331
34.224	3	25.9246
19.3232	3	23.6135
53.1842	3	31.3045
11.6665	3	28.7127
10.0481	3	23.7362
6.27055	3	26.3686
21.8123	3	23.6431
6.41906	3	26.1682
4.91743	3	22.7613
14.441	3	26.1101
24.8677	3	26.5456
20.9238	3	26.567
2.52472	3	23.014
17.475	3	23.607
38.3824	3	25.3728
7.78868	3	24.2135
31.6828	3	26.9466
17.7226	3	23.769
13.6302	3	21.4456
12.2185	3	25.198
32.8709	3	28.4309
6.43556	3	20.415
15.9404	3	22.9176
65.8078	3	23.9017
65.8243	3	34.1543
67.0474	3	30.0086
5.32997	3	25.0581
0.23102	3	26.2091
0.924081	3	26.9656
23.5641	3	25.3908
4.22831	3	21.9608
0.709562	3	22.1867
8.97679	3	25.6226
8.30023	3	21.2946
4.90239	3	25.8353
9.58734	3	23.4533
0.214519	3	33.6444
1.0891	3	24.7308
1.8057	3	25.2924
13.2342	3	24.3027
22.2275	3	18.3778
2.64023	3	28.9692
6.36956	3	26.4544
1.36962	3	29.2656
36.0685	3	21.6956
20.9403	3	20.4269
5.75901	3	28.9699
2.75574	3	30.596
7.09562	3	24.2436
2.67323	3	22.7096
1.90765	3	26.0977
1.98017	3	28.5543
14.1415	3	21.94
20.8779	3	21.3871
3.18478	3	22.7237
17.046	3	26.934
45.4615	3	27.3063
42.7343	3	26.3334
14.1417	3	21.2526
1.55114	3	27.3837
8.39924	3	29.6365
20.9898	3	25.6705
5.08245	3	24.9233
5.59399	3	25.0108
7.31014	3	26.3209
24.2571	3	18.5447
0.313528	3	25.263
51.105	3	24.9608
4.98344	3	20.3148
2.68974	3	26.2025
19.9337	3	22.7373
4.30795	3	19.7634
5.13195	3	25.8442
5.39597	3	22.9435
3.97685	3	27.6712
7.01312	3	25.0251
20.5113	3	24.3727
0.0165014	3	25.4897
10.9735	3	24.4655
32.0128	3	25.505
21.2539	3	28.9745
5.79201	3	26.5549
11.3777	3	25.53
0.321778	3	21.8577
1.00659	3	29.0698
2.11219	3	25.787
0.519796	3	20.5065
3.49006	3	23.7983
11.9208	3	24.9002
24.9502	3	24.9595
1.47688	3	19.9373
5.93227	3	26.7536
1.74918	3	23.218
3.34154	3	19.3099
16.3612	3	31.4622
3.65507	3	21.7075
9.45533	3	25.9212
15.8166	3	25.9199
6.13029	3	20.1491
6.74084	3	30.0038
1.53463	3	24.9409
14.6203	3	23.5317
2.50822	3	23.8675
14.2738	3	25.8418
11.6253	3	26.1605
21.2951	3	18.7884
3.66332	3	26.2815
8.88603	3	29.3428
23.5888	3	25.3788
10.9075	3	29.4921
0.123761	3	26.45
13.1434	3	28.5761
12.8381	3	21.8228
23.3	3	25.4418
1.98017	3	28.4722
20.5361	3	26.5863
6.67484	3	25.513
23.2845	3	26.4555
1.20461	3	28.5122
1.96367	3	24.7586
8.69626	3	26.3478
19.8925	3	25.9506
0.882827	3	27.6542
11.848	3	26.4962
0.882827	3	28.0203
8.11871	3	23.5212
12.1121	3	24.6446
15.0163	3	24.4445
6.22105	3	23.8976
24.9419	3	20.1791
6.65008	3	27.207
8.44874	3	20.7776
3.86959	3	21.5313
15.3959	3	26.9965
10.4867	3	27.5584
28.8858	3	24.1106
2.57423	3	27.2799
12.1286	3	25.5815
8.13521	3	25.0838
7.4174	3	26.4988
20.3875	3	21.8656
3.03627	3	27.3298
11.1962	3	25.9157
0.662903	3	23.9001
14.1087	3	25.8876
27.9122	3	24.242
11.2292	3	25.1744
15.5361	3	25.8278
2.23595	3	26.4441
6.14679	3	29.3243
13.2754	3	19.4495
1.7079	3	24.2995
0.717813	3	27.8422
24.4469	3	23.3517
5.52386	3	25.4459
14.6533	3	24.1868
18.2589	3	21.9876
30.2637	3	25.1051
35.6514	3	25.821
6.94298	3	24.5823
19.2201	3	25.3301
18.527	3	26.1282
4.87205	3	24.511
4.21199	3	21.1885
13.362	3	27.8605
1.72853	3	23.5509
12.5726	3	24.9665
20.9568	3	23.5892
0.165014	3	29.0904
32.4386	3	28.9137
22.9205	3	23.6677
20.008	3	21.9993
19.2324	3	24.7698
10.4743	3	22.4231
1.71203	3	25.1342
10.0337	3	23.4866
10.3349	3	23.2824
16.4726	3	28.9862
1.25411	3	23.9536
2.04205	3	27.9603
5.20621	3	26.8354
3.49006	3	21.4522
5.36639	3	26.2335
8.28785	3	24.9193
43.2379	3	21.1246
17.2193	3	28.6639
9.62034	3	21.183
1.03959	3	28.6294
2.01318	3	29.2185
12.2977	3	26.6614
0.949591	3	25.1895
32.2686	3	29.5401
7.66545	3	24.149
1.71363	3	25.4707
0.594052	3	25.5185
6.0024	3	26.369
3.42818	3	29.1887
6.81018	3	25.2394
0.960286	3	28.8096
1.45213	3	22.0901
0.214519	3	26.1064
26.6498	3	22.99
44.3291	3	22.3976
6.95124	3	25.3867
4.52758	3	29.7018
21.2032	3	26.178
19.1149	3	20.7538
38.9228	3	23.6583
2.19267	3	25.5434
10.0303	3	18.2345
32.8874	3	23.7029
18.4734	3	24.8514
3.68395	3	26.9479
5.14639	3	23.8526
18.8529	3	25.5746
6.07047	3	23.6942
6.60264	3	28.5832
21.9077	3	22.4143
28.9224	3	22.5865
24.416	3	25.9446
6.99455	3	22.9543
6.55834	3	26.0166
4.22334	3	25.3139
6.67343	3	27.3303
12.011	3	21.8947
18.6765	3	26.8492
27.0717	3	24.9304
4.3681	3	26.26
10.2304	3	23.7069
7.92018	3	24.3926
3.08577	3	27.7386
8.25905	3	28.5923
7.37563	3	29.1688
0.0660058	3	20.1577
10.7587	3	24.2476
3.69632	3	22.1327
11.0888	3	28.7579
5.47848	3	21.8296
8.51475	3	26.2751
18.5027	3	24.5912
7.23589	3	28.9972
12.5741	3	25.6073
23.0458	3	18.5098
3.51429	3	27.3436
8.51423	3	27.3364
6.73259	3	27.2977
0.0561777	3	26.0494
23.365	3	22.41
23.2124	3	26.7862
38.9414	3	21.7154
1.58414	3	29.4291
11.3437	3	20.5417
37.9482	3	20.9123
4.8834	3	23.5919
4.8834	3	23.4396
34.8768	3	28.1279
4.15733	3	27.0046
29.3334	3	27.0219
5.2784	3	25.9011
17.6207	3	23.5939
9.66779	3	31.5532
0.264023	3	20.5783
9.05517	3	26.6157
17.4193	3	19.9768
2.47522	3	25.1986
3.36423	3	28.7534
8.2961	3	23.5199
2.27514	3	23.32
4.88628	3	23.7986
17.5493	3	21.8247
5.07832	3	23.8948
3.93211	3	22.49
2.90219	3	22.4987
7.86294	3	25.841
4.61834	3	29.2529
10.5259	3	21.5483
5.29284	3	23.2389
8.73958	3	22.8558
2.17613	3	24.543
10.0906	3	33.7689
10.8497	3	25.1331
10.6826	3	25.529
12.3658	3	26.6943
18.2032	3	25.9989
3.78915	3	25.2437
0.476479	3	24.8172
1.1551	3	30.4872
14.6019	3	24.5761
37.1241	3	22.1087
0.11551	3	26.4745
29.8676	3	24.4106
5.70125	3	24.1889
8.14799	3	28.9116
14.8857	3	28.31
9.40995	3	26.061
2.99914	3	28.6897
21.6582	3	25.0541
22.1821	3	23.4606
25.8893	3	28.7192
1.58001	3	24.4922
9.42645	3	30.0659
15.7383	3	28.4982
39.8221	3	25.9454
5.97725	3	23.5267
1.78216	3	24.2699
35.2594	3	22.8762
2.82891	3	27.7417
17.3967	3	22.7567
0.79207	3	29.4792
13.1104	3	18.0693
8.20122	3	24.4493
1.92654	3	34.3944
23.9106	3	28.1058
22.1243	3	27.8978
11.3657	3	28.1516
4.81017	3	26.707
19.1004	3	28.9321
7.65162	3	22.2583
2.63611	3	24.8848
8.67564	3	25.649
20.7142	3	29.1444
4.97519	3	20.4204
9.81011	3	29.9061
1.71203	3	26.4017
10.7961	3	24.145
19.2242	3	26.2509
7.63605	3	29.8035
14.3356	3	26.7152
1.66252	3	24.8629
10.4042	3	28.7072
0.606428	3	26.8121
4.84758	3	26.0126
7.37202	3	19.8407
3.19303	3	25.6212
26.1259	3	30.4926
5.26809	3	25.1015
32.7801	3	27.5984
3.25904	3	25.2958
9.73585	3	30.5189
1.18398	3	22.1236
7.64842	3	24.2734
13.3084	3	24.7044
1.51097	3	22.8011
9.77337	3	29.6316
11.8563	3	23.4189
22.4956	3	21.6176
12.0667	3	29.9984
17.2069	3	24.279
4.5379	3	26.4643
7.48707	3	23.8731
0.396035	3	24.3264
11.7471	3	27.1378
8.32498	3	24.7886
1.76142	3	28.3574
0.0660058	3	23.0176
15.1401	3	24.9513
24.4692	3	24.4037
14.777	3	26.3391
3.23526	3	25.8658
2.73099	3	27.0623
2.95376	3	22.4614
7.81344	3	23.4602
9.06755	3	23.4576
8.15997	3	28.9486
8.32498	3	22.1036
7.02962	3	23.9184
2.863	3	26.7546
2.11219	3	30.058
68.019	3	21.2929
14.8141	3	24.7232
29.1606	3	22.5513
5.78376	3	18.2217
1.17088	3	28.394
1.6584	3	22.3427
8.63851	3	28.3183
5.34647	3	25.6561
5.28046	3	19.5005
5.97352	3	24.3545
19.6202	3	23.3556
2.42571	3	26.7504
5.77503	3	29.5976
26.2213	3	26.1368
3.47355	3	25.7077
7.08737	3	23.1274
4.0016	3	23.8873
2.55772	3	19.6485
5.70125	3	27.5512
10.6187	3	24.0631
0.379533	3	28.1906
25.4287	3	25.327
9.04279	3	24.4734
26.7736	3	25.2778
4.71941	3	26.4386
0.651807	3	25.2276
10.2887	3	24.9232
0.79207	3	23.2403
19.9106	3	25.9147
4.45539	3	21.1666
1.64189	3	23.8793
22.574	3	23.9691
44.9759	3	24.9392
7.61542	3	25.3772
2.97026	3	23.5416
31.9716	3	25.1692
1.10767	3	27.7194
0.585801	3	28.2046
8.62856	3	24.0114
3.07681	3	24.7794
13.1599	3	24.7518
18.8777	3	24.2742
